new,volume_id,chapter,section,text
1,43,1,30,『わたしのあとに来るかたは、わたしよりもすぐれたかたである。わたしよりも先におられたからである』とわたしが言ったのは、この人のことである。
1,43,1,31,わたしはこのかたを知らなかった。しかし、このかたがイスラエルに現れてくださるそのことのために、わたしはきて、水でバプテスマを授けているのである」。
1,43,1,32,ヨハネはまたあかしをして言った、「わたしは、御霊がはとのように天から下って、彼の上にとどまるのを見た。
1,43,1,33,わたしはこの人を知らなかった。しかし、水でバプテスマを授けるようにと、わたしをおつかわしになったそのかたが、わたしに言われた、『ある人の上に、御霊が下ってとどまるのを見たら、その人こそは、御霊によってバプテスマを授けるかたである』。
1,43,1,34,わたしはそれを見たので、このかたこそ神の子であると、あかしをしたのである」。
1,43,1,35,その翌日、ヨハネはまたふたりの弟子たちと一緒に立っていたが、
1,43,1,36,イエスが歩いておられるのに目をとめて言った、「見よ、神の小羊」。
1,43,1,37,そのふたりの弟子は、ヨハネがそう言うのを聞いて、イエスについて行った。
1,43,1,38,イエスはふり向き、彼らがついてくるのを見て言われた、「何か願いがあるのか」。彼らは言った、「ラビ（訳して言えば、先生）どこにおとまりなのですか」。
1,43,1,39,イエスは彼らに言われた、「きてごらんなさい。そうしたらわかるだろう」。そこで彼らはついて行って、イエスの泊まっておられる所を見た。そして、その日はイエスのところに泊まった。時は午後四時ごろであった。
1,43,1,40,ヨハネから聞いて、イエスについて行ったふたりのうちのひとりは、シモン・ペテロの兄弟アンデレであった。
1,43,1,41,彼はまず自分の兄弟シモンに出会って言った、「わたしたちはメシヤ（訳せば、キリスト）にいま出会った」。
1,43,1,42,そしてシモンをイエスのもとにつれてきた。イエスは彼に目をとめて言われた、「あなたはヨハネの子シモンである。あなたをケパ（訳せば、ペテロ）と呼ぶことにする」。
1,43,1,43,その翌日、イエスはガリラヤに行こうとされたが、ピリポに出会って言われた、「わたしに従ってきなさい」。
1,43,1,44,ピリポは、アンデレとペテロとの町ベツサイダの人であった。
1,43,1,45,このピリポがナタナエルに出会って言った、「わたしたちは、モーセが律法の中にしるしており、預言者たちがしるしていた人、ヨセフの子、ナザレのイエスにいま出会った」。
1,43,1,46,ナタナエルは彼に言った、「ナザレから、なんのよいものが出ようか」。ピリポは彼に言った、「きて見なさい」。
1,43,1,47,イエスはナタナエルが自分の方に来るのを見て、彼について言われた、「見よ、あの人こそ、ほんとうのイスラエル人である。その心には偽りがない」。
1,43,1,48,ナタナエルは言った、「どうしてわたしをご存じなのですか」。イエスは答えて言われた、「ピリポがあなたを呼ぶ前に、わたしはあなたが、いちじくの木の下にいるのを見た」。
1,43,1,49,ナタナエルは答えた、「先生、あなたは神の子です。あなたはイスラエルの王です」。
1,43,1,50,イエスは答えて言われた、「あなたが、いちじくの木の下にいるのを見たと、わたしが言ったので信じるのか。これよりも、もっと大きなことを、あなたは見るであろう」。
1,43,1,51,また言われた、「よくよくあなたがたに言っておく。天が開けて、神の御使たちが人の子の上に上り下りするのを、あなたがたは見るであろう」。
1,43,2,1,三日目にガリラヤのカナに婚礼があって、イエスの母がそこにいた。
1,43,2,2,イエスも弟子たちも、その婚礼に招かれた。
1,43,2,3,ぶどう酒がなくなったので、母はイエスに言った、「ぶどう酒がなくなってしまいました」。
1,43,2,4,イエスは母に言われた、「婦人よ、あなたは、わたしと、なんの係わりがありますか。わたしの時は、まだきていません」。
1,43,2,5,母は僕たちに言った、「このかたが、あなたがたに言いつけることは、なんでもして下さい」。
1,43,2,6,そこには、ユダヤ人のきよめのならわしに従って、それぞれ四、五斗もはいる石の水がめが、六つ置いてあった。
1,43,2,7,イエスは彼らに「かめに水をいっぱい入れなさい」と言われたので、彼らは口のところまでいっぱいに入れた。
1,43,2,8,そこで彼らに言われた、「さあ、くんで、料理がしらのところに持って行きなさい」。すると、彼らは持って行った。
1,43,2,9,料理がしらは、ぶどう酒になった水をなめてみたが、それがどこからきたのか知らなかったので、（水をくんだ僕たちは知っていた）花婿を呼んで
1,43,2,10,言った、「どんな人でも、初めによいぶどう酒を出して、酔いがまわったころにわるいのを出すものだ。それだのに、あなたはよいぶどう酒を今までとっておかれました」。
1,43,2,11,イエスは、この最初のしるしをガリラヤのカナで行い、その栄光を現された。そして弟子たちはイエスを信じた。
1,43,2,12,そののち、イエスは、その母、兄弟たち、弟子たちと一緒に、カペナウムに下って、幾日かそこにとどまられた。
1,43,2,13,さて、ユダヤ人の過越の祭が近づいたので、イエスはエルサレムに上られた。
1,43,2,14,そして牛、羊、はとを売る者や両替する者などが宮の庭にすわり込んでいるのをごらんになって、
1,43,2,15,なわでむちを造り、羊も牛もみな宮から追いだし、両替人の金を散らし、その台をひっくりかえし、
1,43,2,16,はとを売る人々には「これらのものを持って、ここから出て行け。わたしの父の家を商売の家とするな」と言われた。
1,43,2,17,弟子たちは、「あなたの家を思う熱心が、わたしを食いつくすであろう」と書いてあることを思い出した。
1,43,2,18,そこで、ユダヤ人はイエスに言った、「こんなことをするからには、どんなしるしをわたしたちに見せてくれますか」。
1,43,2,19,イエスは彼らに答えて言われた、「この神殿をこわしたら、わたしは三日のうちに、それを起すであろう」。
1,43,2,20,そこで、ユダヤ人たちは言った、「この神殿を建てるのには、四十六年もかかっています。それだのに、あなたは三日のうちに、それを建てるのですか」。
1,43,2,21,イエスは自分のからだである神殿のことを言われたのである。
1,43,2,22,それで、イエスが死人の中からよみがえったとき、弟子たちはイエスがこう言われたことを思い出して、聖書とイエスのこの言葉とを信じた。
1,43,2,23,過越の祭の間、イエスがエルサレムに滞在しておられたとき、多くの人々は、その行われたしるしを見て、イエスの名を信じた。
1,43,2,24,しかしイエスご自身は、彼らに自分をお任せにならなかった。それは、すべての人を知っておられ、
1,43,2,25,また人についてあかしする者を、必要とされなかったからである。それは、ご自身人の心の中にあることを知っておられたからである。
1,43,3,1,パリサイ人のひとりで、その名をニコデモというユダヤ人の指導者があった。
1,43,3,2,この人が夜イエスのもとにきて言った、「先生、わたしたちはあなたが神からこられた教師であることを知っています。神がご一緒でないなら、あなたがなさっておられるようなしるしは、だれにもできはしません」。
1,43,3,3,イエスは答えて言われた、「よくよくあなたに言っておく。だれでも新しく生れなければ、神の国を見ることはできない」。
1,43,3,4,ニコデモは言った、「人は年をとってから生れることが、どうしてできますか。もう一度、母の胎にはいって生れることができましょうか」。
1,43,3,5,イエスは答えられた、「よくよくあなたに言っておく。だれでも、水と霊とから生れなければ、神の国にはいることはできない。
1,43,3,6,肉から生れる者は肉であり、霊から生れる者は霊である。
1,43,3,7,あなたがたは新しく生れなければならないと、わたしが言ったからとて、不思議に思うには及ばない。
1,43,3,8,風は思いのままに吹く。あなたはその音を聞くが、それがどこからきて、どこへ行くかは知らない。霊から生れる者もみな、それと同じである」。
1,43,3,9,ニコデモはイエスに答えて言った、「どうして、そんなことがあり得ましょうか」。
1,43,3,10,イエスは彼に答えて言われた、「あなたはイスラエルの教師でありながら、これぐらいのことがわからないのか。
1,43,3,11,よくよく言っておく。わたしたちは自分の知っていることを語り、また自分の見たことをあかししているのに、あなたがたはわたしたちのあかしを受けいれない。
1,43,3,12,わたしが地上のことを語っているのに、あなたがたが信じないならば、天上のことを語った場合、どうしてそれを信じるだろうか。
1,43,3,13,天から下ってきた者、すなわち人の子のほかには、だれも天に上った者はない。
1,43,3,14,そして、ちょうどモーセが荒野でへびを上げたように、人の子もまた上げられなければならない。
1,43,3,15,それは彼を信じる者が、すべて永遠の命を得るためである」。
1,43,3,16,神はそのひとり子を賜わったほどに、この世を愛して下さった。それは御子を信じる者がひとりも滅びないで、永遠の命を得るためである。
1,43,3,17,神が御子を世につかわされたのは、世をさばくためではなく、御子によって、この世が救われるためである。
1,43,3,18,彼を信じる者は、さばかれない。信じない者は、すでにさばかれている。神のひとり子の名を信じることをしないからである。
1,43,3,19,そのさばきというのは、光がこの世にきたのに、人々はそのおこないが悪いために、光よりもやみの方を愛したことである。
1,43,3,20,悪を行っている者はみな光を憎む。そして、そのおこないが明るみに出されるのを恐れて、光にこようとはしない。
1,43,3,21,しかし、真理を行っている者は光に来る。その人のおこないの、神にあってなされたということが、明らかにされるためである。
1,43,3,22,こののち、イエスは弟子たちとユダヤの地に行き、彼らと一緒にそこに滞在して、バプテスマを授けておられた。
1,43,3,23,ヨハネもサリムに近いアイノンで、バプテスマを授けていた。そこには水がたくさんあったからである。人々がぞくぞくとやってきてバプテスマを受けていた。
1,43,3,24,そのとき、ヨハネはまだ獄に入れられてはいなかった。
1,43,3,25,ところが、ヨハネの弟子たちとひとりのユダヤ人との間に、きよめのことで争論が起った。
1,43,3,26,そこで彼らはヨハネのところにきて言った、「先生、ごらん下さい。ヨルダンの向こうであなたと一緒にいたことがあり、そして、あなたがあかしをしておられたあのかたが、バプテスマを授けており、皆の者が、そのかたのところへ出かけています」。
1,43,3,27,ヨハネは答えて言った、「人は天から与えられなければ、何ものも受けることはできない。
1,43,3,28,『わたしはキリストではなく、そのかたよりも先につかわされた者である』と言ったことをあかししてくれるのは、あなたがた自身である。
1,43,3,29,花嫁をもつ者は花婿である。花婿の友人は立って彼の声を聞き、その声を聞いて大いに喜ぶ。こうして、この喜びはわたしに満ち足りている。
1,43,3,30,彼は必ず栄え、わたしは衰える。
1,43,3,31,上から来る者は、すべてのものの上にある。地から出る者は、地に属する者であって、地のことを語る。天から来る者は、すべてのものの上にある。
1,43,3,32,彼はその見たところ、聞いたところをあかししているが、だれもそのあかしを受けいれない。
1,43,3,33,しかし、そのあかしを受けいれる者は、神がまことであることを、たしかに認めたのである。
1,43,3,34,神がおつかわしになったかたは、神の言葉を語る。神は聖霊を限りなく賜うからである。
1,43,3,35,父は御子を愛して、万物をその手にお与えになった。
1,43,3,36,御子を信じる者は永遠の命をもつ。御子に従わない者は、命にあずかることがないばかりか、神の怒りがその上にとどまるのである」。
1,43,4,1,イエスが、ヨハネよりも多く弟子をつくり、またバプテスマを授けておられるということを、パリサイ人たちが聞き、それを主が知られたとき、
1,43,4,2,（しかし、イエスみずからが、バプテスマをお授けになったのではなく、その弟子たちであった）
1,43,4,3,ユダヤを去って、またガリラヤへ行かれた。
1,43,4,4,しかし、イエスはサマリヤを通過しなければならなかった。
1,43,4,5,そこで、イエスはサマリヤのスカルという町においでになった。この町は、ヤコブがその子ヨセフに与えた土地の近くにあったが、
1,43,4,6,そこにヤコブの井戸があった。イエスは旅の疲れを覚えて、そのまま、この井戸のそばにすわっておられた。時は昼の十二時ごろであった。
1,43,4,7,ひとりのサマリヤの女が水をくみにきたので、イエスはこの女に、「水を飲ませて下さい」と言われた。
1,43,4,8,弟子たちは食物を買いに町に行っていたのである。
1,43,4,9,すると、サマリヤの女はイエスに言った、「あなたはユダヤ人でありながら、どうしてサマリヤの女のわたしに、飲ませてくれとおっしゃるのですか」。これは、ユダヤ人はサマリヤ人と交際していなかったからである。
1,43,4,10,イエスは答えて言われた、「もしあなたが神の賜物のことを知り、また、『水を飲ませてくれ』と言った者が、だれであるか知っていたならば、あなたの方から願い出て、その人から生ける水をもらったことであろう」。
1,43,4,11,女はイエスに言った、「主よ、あなたは、くむ物をお持ちにならず、その上、井戸は深いのです。その生ける水を、どこから手に入れるのですか。
1,43,4,12,あなたは、この井戸を下さったわたしたちの父ヤコブよりも、偉いかたなのですか。ヤコブ自身も飲み、その子らも、その家畜も、この井戸から飲んだのですが」。
1,43,4,13,イエスは女に答えて言われた、「この水を飲む者はだれでも、またかわくであろう。
1,43,4,14,しかし、わたしが与える水を飲む者は、いつまでも、かわくことがないばかりか、わたしが与える水は、その人のうちで泉となり、永遠の命に至る水が、わきあがるであろう」。
1,43,4,15,女はイエスに言った、「主よ、わたしがかわくことがなく、また、ここにくみにこなくてもよいように、その水をわたしに下さい」。
1,43,4,16,イエスは女に言われた、「あなたの夫を呼びに行って、ここに連れてきなさい」。
1,43,4,17,女は答えて言った、「わたしには夫はありません」。イエスは女に言われた、「夫がないと言ったのは、もっともだ。
1,43,4,18,あなたには五人の夫があったが、今のはあなたの夫ではない。あなたの言葉のとおりである」。
1,43,4,19,女はイエスに言った、「主よ、わたしはあなたを預言者と見ます。
1,43,4,20,わたしたちの先祖は、この山で礼拝をしたのですが、あなたがたは礼拝すべき場所は、エルサレムにあると言っています」。
1,43,4,21,イエスは女に言われた、「女よ、わたしの言うことを信じなさい。あなたがたが、この山でも、またエルサレムでもない所で、父を礼拝する時が来る。
1,43,4,22,あなたがたは自分の知らないものを拝んでいるが、わたしたちは知っているかたを礼拝している。救はユダヤ人から来るからである。
1,43,4,23,しかし、まことの礼拝をする者たちが、霊とまこととをもって父を礼拝する時が来る。そうだ、今きている。父は、このような礼拝をする者たちを求めておられるからである。
1,43,4,24,神は霊であるから、礼拝をする者も、霊とまこととをもって礼拝すべきである」。
1,43,4,25,女はイエスに言った、「わたしは、キリストと呼ばれるメシヤがこられることを知っています。そのかたがこられたならば、わたしたちに、いっさいのことを知らせて下さるでしょう」。
1,43,4,26,イエスは女に言われた、「あなたと話をしているこのわたしが、それである」。
1,43,4,27,そのとき、弟子たちが帰って来て、イエスがひとりの女と話しておられるのを見て不思議に思ったが、しかし、「何を求めておられますか」とも、「何を彼女と話しておられるのですか」とも、尋ねる者はひとりもなかった。
1,43,4,28,この女は水がめをそのままそこに置いて町に行き、人々に言った、
1,43,4,29,「わたしのしたことを何もかも、言いあてた人がいます。さあ、見にきてごらんなさい。もしかしたら、この人がキリストかも知れません」。
1,43,4,30,人々は町を出て、ぞくぞくとイエスのところへ行った。
1,43,4,31,その間に弟子たちはイエスに、「先生、召しあがってください」とすすめた。
1,43,4,32,ところが、イエスは言われた、「わたしには、あなたがたの知らない食物がある」。
1,43,4,33,そこで、弟子たちが互に言った、「だれかが、何か食べるものを持ってきてさしあげたのであろうか」。
1,43,4,34,イエスは彼らに言われた、「わたしの食物というのは、わたしをつかわされたかたのみこころを行い、そのみわざをなし遂げることである。
1,43,4,35,あなたがたは、刈入れ時が来るまでには、まだ四か月あると、言っているではないか。しかし、わたしはあなたがたに言う。目をあげて畑を見なさい。はや色づいて刈入れを待っている。
1,43,4,36,刈る者は報酬を受けて、永遠の命に至る実を集めている。まく者も刈る者も、共々に喜ぶためである。
1,43,4,37,そこで、『ひとりがまき、ひとりが刈る』ということわざが、ほんとうのこととなる。
1,43,4,38,わたしは、あなたがたをつかわして、あなたがたがそのために労苦しなかったものを刈りとらせた。ほかの人々が労苦し、あなたがたは、彼らの労苦の実にあずかっているのである」。
1,43,4,39,さて、この町からきた多くのサマリヤ人は、「この人は、わたしのしたことを何もかも言いあてた」とあかしした女の言葉によって、イエスを信じた。
1,43,4,40,そこで、サマリヤ人たちはイエスのもとにきて、自分たちのところに滞在していただきたいと願ったので、イエスはそこにふつか滞在された。
1,43,4,41,そしてなお多くの人々が、イエスの言葉を聞いて信じた。
1,43,4,42,彼らは女に言った、「わたしたちが信じるのは、もうあなたが話してくれたからではない。自分自身で親しく聞いて、この人こそまことに世の救主であることが、わかったからである」。
1,43,4,43,ふつかの後に、イエスはここを去ってガリラヤへ行かれた。
1,43,4,44,イエスはみずからはっきり、「預言者は自分の故郷では敬われないものだ」と言われたのである。
1,43,4,45,ガリラヤに着かれると、ガリラヤの人たちはイエスを歓迎した。それは、彼らも祭に行っていたので、その祭の時、イエスがエルサレムでなされたことをことごとく見ていたからである。
1,43,4,46,イエスは、またガリラヤのカナに行かれた。そこは、かつて水をぶどう酒にかえられた所である。ところが、病気をしているむすこを持つある役人がカペナウムにいた。
1,43,4,47,この人が、ユダヤからガリラヤにイエスのきておられることを聞き、みもとにきて、カペナウムに下って、彼の子をなおしていただきたいと、願った。その子が死にかかっていたからである。
1,43,4,48,そこで、イエスは彼に言われた、「あなたがたは、しるしと奇跡とを見ない限り、決して信じないだろう」。
1,43,4,49,この役人はイエスに言った、「主よ、どうぞ、子供が死なないうちにきて下さい」。
1,43,4,50,イエスは彼に言われた、「お帰りなさい。あなたのむすこは助かるのだ」。彼は自分に言われたイエスの言葉を信じて帰って行った。
1,43,4,51,その下って行く途中、僕たちが彼に出会い、その子が助かったことを告げた。
1,43,4,52,そこで、彼は僕たちに、そのなおりはじめた時刻を尋ねてみたら、「きのうの午後一時に熱が引きました」と答えた。
1,43,4,53,それは、イエスが「あなたのむすこは助かるのだ」と言われたのと同じ時刻であったことを、この父は知って、彼自身もその家族一同も信じた。
1,43,4,54,これは、イエスがユダヤからガリラヤにきてなされた第二のしるしである。
1,43,5,1,こののち、ユダヤ人の祭があったので、イエスはエルサレムに上られた。
1,43,5,2,エルサレムにある羊の門のそばに、ヘブル語でベテスダと呼ばれる池があった。そこには五つの廊があった。
1,43,5,3,その廊の中には、病人、盲人、足なえ、やせ衰えた者などが、大ぜいからだを横たえていた。〔彼らは水の動くのを待っていたのである。
1,43,5,4,それは、時々、主の御使がこの池に降りてきて水を動かすことがあるが、水が動いた時まっ先にはいる者は、どんな病気にかかっていても、いやされたからである。〕
1,43,5,5,さて、そこに三十八年のあいだ、病気に悩んでいる人があった。
1,43,5,6,イエスはその人が横になっているのを見、また長い間わずらっていたのを知って、その人に「なおりたいのか」と言われた。
1,43,5,7,この病人はイエスに答えた、「主よ、水が動く時に、わたしを池の中に入れてくれる人がいません。わたしがはいりかけると、ほかの人が先に降りて行くのです」。
1,43,5,8,イエスは彼に言われた、「起きて、あなたの床を取りあげ、そして歩きなさい」。
1,43,5,9,すると、この人はすぐにいやされ、床をとりあげて歩いて行った。
1,43,5,10,そこでユダヤ人たちは、そのいやされた人に言った、「きょうは安息日だ。床を取りあげるのは、よろしくない」。
1,43,5,11,彼は答えた、「わたしをなおして下さったかたが、床を取りあげて歩けと、わたしに言われました」。
1,43,5,12,彼らは尋ねた、「取りあげて歩けと言った人は、だれか」。
1,43,5,13,しかし、このいやされた人は、それがだれであるか知らなかった。群衆がその場にいたので、イエスはそっと出て行かれたからである。
1,43,5,14,そののち、イエスは宮でその人に出会ったので、彼に言われた、「ごらん、あなたはよくなった。もう罪を犯してはいけない。何かもっと悪いことが、あなたの身に起るかも知れないから」。
1,43,5,15,彼は出て行って、自分をいやしたのはイエスであったと、ユダヤ人たちに告げた。
1,43,5,16,そのためユダヤ人たちは、安息日にこのようなことをしたと言って、イエスを責めた。
1,43,5,17,そこで、イエスは彼らに答えられた、「わたしの父は今に至るまで働いておられる。わたしも働くのである」。
1,43,5,18,このためにユダヤ人たちは、ますますイエスを殺そうと計るようになった。それは、イエスが安息日を破られたばかりではなく、神を自分の父と呼んで、自分を神と等しいものとされたからである。
1,43,5,19,さて、イエスは彼らに答えて言われた、「よくよくあなたがたに言っておく。子は父のなさることを見てする以外に、自分からは何事もすることができない。父のなさることであればすべて、子もそのとおりにするのである。
1,43,5,20,なぜなら、父は子を愛して、みずからなさることは、すべて子にお示しになるからである。そして、それよりもなお大きなわざを、お示しになるであろう。あなたがたが、それによって不思議に思うためである。
1,43,5,21,すなわち、父が死人を起して命をお与えになるように、子もまた、そのこころにかなう人々に命を与えるであろう。
1,43,5,22,父はだれをもさばかない。さばきのことはすべて、子にゆだねられたからである。
1,43,5,23,それは、すべての人が父を敬うと同様に、子を敬うためである。子を敬わない者は、子をつかわされた父をも敬わない。
1,43,5,24,よくよくあなたがたに言っておく。わたしの言葉を聞いて、わたしをつかわされたかたを信じる者は、永遠の命を受け、またさばかれることがなく、死から命に移っているのである。
1,43,5,25,よくよくあなたがたに言っておく。死んだ人たちが、神の子の声を聞く時が来る。今すでにきている。そして聞く人は生きるであろう。
1,43,5,26,それは、父がご自分のうちに生命をお持ちになっていると同様に、子にもまた、自分のうちに生命を持つことをお許しになったからである。
1,43,5,27,そして子は人の子であるから、子にさばきを行う権威をお与えになった。
1,43,5,28,このことを驚くには及ばない。墓の中にいる者たちがみな神の子の声を聞き、
1,43,5,29,善をおこなった人々は、生命を受けるためによみがえり、悪をおこなった人々は、さばきを受けるためによみがえって、それぞれ出てくる時が来るであろう。
1,43,5,30,わたしは、自分からは何事もすることができない。ただ聞くままにさばくのである。そして、わたしのこのさばきは正しい。それは、わたし自身の考えでするのではなく、わたしをつかわされたかたの、み旨を求めているからである。
1,43,5,31,もし、わたしが自分自身についてあかしをするならば、わたしのあかしはほんとうではない。
1,43,5,32,わたしについてあかしをするかたはほかにあり、そして、その人がするあかしがほんとうであることを、わたしは知っている。
1,43,5,33,あなたがたはヨハネのもとへ人をつかわしたが、そのとき彼は真理についてあかしをした。
1,43,5,34,わたしは人からあかしを受けないが、このことを言うのは、あなたがたが救われるためである。
1,43,5,35,ヨハネは燃えて輝くあかりであった。あなたがたは、しばらくの間その光を喜び楽しもうとした。
1,43,5,36,しかし、わたしには、ヨハネのあかしよりも、もっと力あるあかしがある。父がわたしに成就させようとしてお与えになったわざ、すなわち、今わたしがしているこのわざが、父のわたしをつかわされたことをあかししている。
1,43,5,37,また、わたしをつかわされた父も、ご自分でわたしについてあかしをされた。あなたがたは、まだそのみ声を聞いたこともなく、そのみ姿を見たこともない。
1,43,5,38,また、神がつかわされた者を信じないから、神の御言はあなたがたのうちにとどまっていない。
1,43,5,39,あなたがたは、聖書の中に永遠の命があると思って調べているが、この聖書は、わたしについてあかしをするものである。
1,43,5,40,しかも、あなたがたは、命を得るためにわたしのもとにこようともしない。
1,43,5,41,わたしは人からの誉を受けることはしない。
1,43,5,42,しかし、あなたがたのうちには神を愛する愛がないことを知っている。
1,43,5,43,わたしは父の名によってきたのに、あなたがたはわたしを受けいれない。もし、ほかの人が彼自身の名によって来るならば、その人を受けいれるのであろう。
1,43,5,44,互に誉を受けながら、ただひとりの神からの誉を求めようとしないあなたがたは、どうして信じることができようか。
1,43,5,45,わたしがあなたがたのことを父に訴えると、考えてはいけない。あなたがたを訴える者は、あなたがたが頼みとしているモーセその人である。
1,43,5,46,もし、あなたがたがモーセを信じたならば、わたしをも信じたであろう。モーセは、わたしについて書いたのである。
1,43,5,47,しかし、モーセの書いたものを信じないならば、どうしてわたしの言葉を信じるだろうか」。
1,43,6,1,そののち、イエスはガリラヤの海、すなわち、テベリヤ湖の向こう岸へ渡られた。
1,43,6,2,すると、大ぜいの群衆がイエスについてきた。病人たちになさっていたしるしを見たからである。
1,43,6,3,イエスは山に登って、弟子たちと一緒にそこで座につかれた。
1,43,6,4,時に、ユダヤ人の祭である過越が間近になっていた。
1,43,6,5,イエスは目をあげ、大ぜいの群衆が自分の方に集まって来るのを見て、ピリポに言われた、「どこからパンを買ってきて、この人々に食べさせようか」。
1,43,6,6,これはピリポをためそうとして言われたのであって、ご自分ではしようとすることを、よくご承知であった。
1,43,6,7,すると、ピリポはイエスに答えた、「二百デナリのパンがあっても、めいめいが少しずついただくにも足りますまい」。
1,43,6,8,弟子のひとり、シモン・ペテロの兄弟アンデレがイエスに言った、
1,43,6,9,「ここに、大麦のパン五つと、さかな二ひきとを持っている子供がいます。しかし、こんなに大ぜいの人では、それが何になりましょう」。
1,43,6,10,イエスは「人々をすわらせなさい」と言われた。その場所には草が多かった。そこにすわった男の数は五千人ほどであった。
1,43,6,11,そこで、イエスはパンを取り、感謝してから、すわっている人々に分け与え、また、さかなをも同様にして、彼らの望むだけ分け与えられた。
1,43,6,12,人々がじゅうぶんに食べたのち、イエスは弟子たちに言われた、「少しでもむだにならないように、パンくずのあまりを集めなさい」。
1,43,6,13,そこで彼らが集めると、五つの大麦のパンを食べて残ったパンくずは、十二のかごにいっぱいになった。
1,43,6,14,人々はイエスのなさったこのしるしを見て、「ほんとうに、この人こそ世にきたるべき預言者である」と言った。
1,43,6,15,イエスは人々がきて、自分をとらえて王にしようとしていると知って、ただひとり、また山に退かれた。
1,43,6,16,夕方になったとき、弟子たちは海べに下り、
1,43,6,17,舟に乗って海を渡り、向こう岸のカペナウムに行きかけた。すでに暗くなっていたのに、イエスはまだ彼らのところにおいでにならなかった。
1,43,6,18,その上、強い風が吹いてきて、海は荒れ出した。
1,43,6,19,四、五十丁こぎ出したとき、イエスが海の上を歩いて舟に近づいてこられるのを見て、彼らは恐れた。
1,43,6,20,すると、イエスは彼らに言われた、「わたしだ、恐れることはない」。
1,43,6,21,そこで、彼らは喜んでイエスを舟に迎えようとした。すると舟は、すぐ、彼らが行こうとしていた地に着いた。
1,43,6,22,その翌日、海の向こう岸に立っていた群衆は、そこに小舟が一そうしかなく、またイエスは弟子たちと一緒に小舟にお乗りにならず、ただ弟子たちだけが船出したのを見た。
1,43,6,23,しかし、数そうの小舟がテベリヤからきて、主が感謝されたのちパンを人々に食べさせた場所に近づいた。
1,43,6,24,群衆は、イエスも弟子たちもそこにいないと知って、それらの小舟に乗り、イエスをたずねてカペナウムに行った。
1,43,6,25,そして、海の向こう岸でイエスに出会ったので言った、「先生、いつ、ここにおいでになったのですか」。
